local_file_id	path_stub_or_redacted_path	file_name	extension	file_size_bytes	modified_date	probable_author_from_path	probable_title_from_filename	probable_year_from_filename	probable_volume_issue_from_filename	folder_context	is_probable_jbrs	manifest_confidence	needs_manual_review	notes
391081-de79c473186c	Burmese/Burma JBRS/JBRS Originals/391081.pdf	391081.pdf	pdf	1218209						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
391101-194f388844aa	Burmese/Burma JBRS/1956/391101.pdf	391101.pdf	pdf	1061404						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392127-59ce2a1b8ccc	Burmese/Burma JBRS/1956/392127.pdf	392127.pdf	pdf	1901928						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392159-e73aadff7c58	Burmese/Burma JBRS/JBRS Originals/392159.pdf	392159.pdf	pdf	976214						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392176-e94a8ecfbe9a	Burmese/Burma JBRS/1956/392176.pdf	392176.pdf	pdf	378652						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392182-6b2d83b08dfa	Burmese/Burma JBRS/JBRS Originals/392182.pdf	392182.pdf	pdf	562534						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392193-fe1500cb4f19	Burmese/Burma JBRS/1956/392193.pdf	392193.pdf	pdf	534146						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392203-39148e0d70e7	Burmese/Burma JBRS/1956/392203.pdf	392203.pdf	pdf	232825						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392206-3aebf9e12621	Burmese/Burma JBRS/1956/392206.pdf	392206.pdf	pdf	76634						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392208-f7754516de0b	Burmese/Burma JBRS/1956/392208.pdf	392208.pdf	pdf	352639						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
392213-4fb885219b29	Burmese/Burma JBRS/1956/392213.pdf	392213.pdf	pdf	247435						1956 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401001-97d63da221a0	Burmese/Burma JBRS/1957/401001.pdf	401001.pdf	pdf	555033						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401014-4899d1b881e7	Burmese/Burma JBRS/JBRS Originals/401014.pdf	401014.pdf	pdf	570543						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401024-94ef9a6f5644	Burmese/Burma JBRS/1957/401024.pdf	401024.pdf	pdf	961888						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401039-163de86eab59	Burmese/Burma JBRS/1957/401039.pdf	401039.pdf	pdf	2522934						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401087-3987448c26d4	Burmese/Burma JBRS/1957/401087.pdf	401087.pdf	pdf	905093						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401105-1639c31d57d9	Burmese/Burma JBRS/1957/401105.pdf	401105.pdf	pdf	1171377						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
401128-b6d235c8e623	Burmese/Burma JBRS/1957/401128.pdf	401128.pdf	pdf	56622						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402135-3557b905bba7	Burmese/Burma JBRS/JBRS Originals/402135.pdf	402135.pdf	pdf	291019						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402241-1c32b60c9221	Burmese/Burma JBRS/JBRS Originals/402241.pdf	402241.pdf	pdf	304490						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402348-44a560a99ccb	Burmese/Burma JBRS/1957/402348.pdf	402348.pdf	pdf	345231						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402354-62373c6eb602	Burmese/Burma JBRS/1957/402354.pdf	402354.pdf	pdf	118291						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402356-ab4470d51d91	Burmese/Burma JBRS/1957/402356.pdf	402356.pdf	pdf	109260						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402358-cf422e80e4ca	Burmese/Burma JBRS/1957/402358.pdf	402358.pdf	pdf	84530						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
402360-11e48d6e2d6e	Burmese/Burma JBRS/1957/402360.pdf	402360.pdf	pdf	52873						1957 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411001-eb9aa85e15ee	Burmese/Burma JBRS/1958/411001.pdf	411001.pdf	pdf	239733						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411005-d773da635185	Burmese/Burma JBRS/JBRS Originals/411005.pdf	411005.pdf	pdf	795806						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411019-551955e7ff53	Burmese/Burma JBRS/JBRS Originals/411019.pdf	411019.pdf	pdf	1142338						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411037-3f71aba3b9b4	Burmese/Burma JBRS/JBRS Originals/411037.pdf	411037.pdf	pdf	665208						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411048-bbc7bf106580	Burmese/Burma JBRS/JBRS Originals/411048.pdf	411048.pdf	pdf	244871						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411053-f1b89afebba3	Burmese/Burma JBRS/1958/411053.pdf	411053.pdf	pdf	594209						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411065-98c2d854333e	Burmese/Burma JBRS/1958/411065.pdf	411065.pdf	pdf	610006						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411076-6d84457ee38b	Burmese/Burma JBRS/1958/411076.pdf	411076.pdf	pdf	409242						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411083-a01be7abc60d	Burmese/Burma JBRS/JBRS Originals/411083.pdf	411083.pdf	pdf	779542						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
411100-08d64097dd3b	Burmese/Burma JBRS/1958/411100.pdf	411100.pdf	pdf	330358						1958 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421001-78634f673824	Burmese/Burma JBRS/JBRS Originals/421001.pdf	421001.pdf	pdf	814826						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421019-b6f75c553e35	Burmese/Burma JBRS/JBRS Originals/421019.pdf	421019.pdf	pdf	793305						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421032-8e176e037797	Burmese/Burma JBRS/JBRS Originals/421032.pdf	421032.pdf	pdf	1278128						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421052-c0135bc973cb	Burmese/Burma JBRS/JBRS Originals/421052.pdf	421052.pdf	pdf	1291885						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421075-bc9ae929dc52	Burmese/Burma JBRS/JBRS Originals/421075.pdf	421075.pdf	pdf	2131426						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421113-ad983c94133a	Burmese/Burma JBRS/1959/421113.pdf	421113.pdf	pdf	311568						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
421119-cf259f48e2cf	Burmese/Burma JBRS/1959/421119.pdf	421119.pdf	pdf	59817						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422001-5e810cab8296	Burmese/Burma JBRS/1959/422001.pdf	422001.pdf	pdf	362816						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422009-7de21769fb48	Burmese/Burma JBRS/JBRS Originals/422009.pdf	422009.pdf	pdf	226714						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422015-2a74aef63ebf	Burmese/Burma JBRS/JBRS Originals/422015.pdf	422015.pdf	pdf	589684						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422025-fc33f21c9bb7	Burmese/Burma JBRS/1959/422025.pdf	422025.pdf	pdf	131694						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422029-a2bdb6cadccc	Burmese/Burma JBRS/1959/422029.pdf	422029.pdf	pdf	107162						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422031-f5a35f4d6a68	Burmese/Burma JBRS/1959/422031.pdf	422031.pdf	pdf	714479						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422041-4570ce56de9f	Burmese/Burma JBRS/JBRS Originals/422041.pdf	422041.pdf	pdf	367808						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422047-621eac2106f0	Burmese/Burma JBRS/JBRS Originals/422047.pdf	422047.pdf	pdf	1452559						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422071-541d6fcebe8b	Burmese/Burma JBRS/JBRS Originals/422071.pdf	422071.pdf	pdf	629244						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422081-2a7b8e2e826b	Burmese/Burma JBRS/JBRS Originals/422081.pdf	422081.pdf	pdf	1212446						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422099-f8f7b0f9ae8e	Burmese/Burma JBRS/JBRS Originals/422099.pdf	422099.pdf	pdf	1317043						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422119-7ad68f50e98e	Burmese/Burma JBRS/JBRS Originals/422119.pdf	422119.pdf	pdf	932562						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422135-a8d2fafc8601	Burmese/Burma JBRS/JBRS Originals/422135.pdf	422135.pdf	pdf	859082						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422153-83e8c8cc2395	Burmese/Burma JBRS/JBRS Originals/422153.pdf	422153.pdf	pdf	1324618						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
422171-edf2b4b41b24	Burmese/Burma JBRS/JBRS Originals/422171.pdf	422171.pdf	pdf	975757						1959 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431001-7a92ffb725a4	Burmese/Burma JBRS/JBRS Originals/431001.pdf	431001.pdf	pdf	628805						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431009-5fbe7ec1e1bc	Burmese/Burma JBRS/1960/431009.pdf	431009.pdf	pdf	516450						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431017-53213468757c	Burmese/Burma JBRS/1960/431017.pdf	431017.pdf	pdf	360218						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431025-aa4c5e099860	Burmese/Burma JBRS/1960/431025.pdf	431025.pdf	pdf	456004						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431033-7adf80a37253	Burmese/Burma JBRS/1960/431033.pdf	431033.pdf	pdf	295992						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431037-79baa579e9e2	Burmese/Burma JBRS/JBRS Originals/431037.pdf	431037.pdf	pdf	257535						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431041-6fb537d44ba5	Burmese/Burma JBRS/1960/431041.pdf	431041.pdf	pdf	786287						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431051-18165066370d	Burmese/Burma JBRS/JBRS Originals/431051.pdf	431051.pdf	pdf	325557						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431057-8f9f2a31cbac	Burmese/Burma JBRS/1960/431057.pdf	431057.pdf	pdf	311437						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431063-fdfd52e2bdbe	Burmese/Burma JBRS/JBRS Originals/431063.pdf	431063.pdf	pdf	264379						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431067-a56e0ed7db80	Burmese/Burma JBRS/1960/431067.pdf	431067.pdf	pdf	193780						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431073-343ef2f180d9	Burmese/Burma JBRS/1960/431073.pdf	431073.pdf	pdf	596378						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431083-5967f58badde	Burmese/Burma JBRS/JBRS Originals/431083.pdf	431083.pdf	pdf	453292						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
431091-3d36d6ccf5b8	Burmese/Burma JBRS/1960/431091.pdf	431091.pdf	pdf	153987						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
432001-f6a30b5c99c0	Burmese/Burma JBRS/JBRS Originals/432001.pdf	432001.pdf	pdf	558705						1960 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441001-e77854107ba4	Burmese/Burma JBRS/JBRS Originals/441001.pdf	441001.pdf	pdf	732933						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441013-73e5fab1fe07	Burmese/Burma JBRS/1961/441013.pdf	441013.pdf	pdf	1008098						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441025-49da8fd77e36	Burmese/Burma JBRS/1961/441025.pdf	441025.pdf	pdf	991452						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441035-414bda68ceea	Burmese/Burma JBRS/1961/441035.pdf	441035.pdf	pdf	530701						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441043-04396fc0d3de	Burmese/Burma JBRS/1961/441043.pdf	441043.pdf	pdf	1281983						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441061-b50010eec7e9	Burmese/Burma JBRS/1961/441061.pdf	441061.pdf	pdf	1615447						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441081-7324d4a0404b	Burmese/Burma JBRS/1961/441081.pdf	441081.pdf	pdf	246243						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
441085-39e427a48df4	Burmese/Burma JBRS/1961/441085.pdf	441085.pdf	pdf	3619080						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442141-fb0badfa4996	Burmese/Burma JBRS/1961/442141.pdf	442141.pdf	pdf	1829269						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442165-eca728e8af14	Burmese/Burma JBRS/1961/442165.pdf	442165.pdf	pdf	1191976						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442183-cee44d27f9df	Burmese/Burma JBRS/1961/442183.pdf	442183.pdf	pdf	875426						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442197-a73553293f2b	Burmese/Burma JBRS/1961/442197.pdf	442197.pdf	pdf	1565279						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442225-b3944aa9ea09	Burmese/Burma JBRS/1961/442225.pdf	442225.pdf	pdf	537695						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442237-70b3bf49579b	Burmese/Burma JBRS/1961/442237.pdf	442237.pdf	pdf	580529						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442247-2be89e8d2863	Burmese/Burma JBRS/1961/442247.pdf	442247.pdf	pdf	3711393						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442297-266453b9071f	Burmese/Burma JBRS/1961/442297.pdf	442297.pdf	pdf	84172						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442299-63b1e8ce706e	Burmese/Burma JBRS/1961/442299.pdf	442299.pdf	pdf	97056						1961 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
442301-06d636206b45	Burmese/Burma JBRS/JBRS Originals/442301.pdf	442301.pdf	pdf	61429						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451001-dd76978a0c1a	Burmese/Burma JBRS/JBRS Originals/451001.pdf	451001.pdf	pdf	309821						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451007-cc1e3f0605e9	Burmese/Burma JBRS/JBRS Originals/451007.pdf	451007.pdf	pdf	1180704						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451029-7467b232a54a	Burmese/Burma JBRS/1962/451029.pdf	451029.pdf	pdf	666320						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451041-4a9aa2fe898b	Burmese/Burma JBRS/1962/451041.pdf	451041.pdf	pdf	316925						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451049-4477549ee36b	Burmese/Burma JBRS/1962/451049.pdf	451049.pdf	pdf	1700575						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451079-492ba7c3e673	Burmese/Burma JBRS/1962/451079.pdf	451079.pdf	pdf	679596						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451091-60f0fa4586e9	Burmese/Burma JBRS/1962/451091.pdf	451091.pdf	pdf	1263549						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
451109-14a5f41640a7	Burmese/Burma JBRS/1962/451109.pdf	451109.pdf	pdf	457484						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452129-3e40dc0c5769	Burmese/Burma JBRS/1962/452129.pdf	452129.pdf	pdf	547033						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452137-c94f87ea513f	Burmese/Burma JBRS/JBRS Originals/452137.pdf	452137.pdf	pdf	1642237						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452163-0f2d7695222c	Burmese/Burma JBRS/JBRS Originals/452163.pdf	452163.pdf	pdf	1288735						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452181-61f682f61b18	Burmese/Burma JBRS/1962/452181.pdf	452181.pdf	pdf	1012721						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452193-fc71a2164190	Burmese/Burma JBRS/JBRS Originals/452193.pdf	452193.pdf	pdf	741325						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452205-b44cecfd7a83	Burmese/Burma JBRS/1962/452205.pdf	452205.pdf	pdf	283566						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
452209-946ecb59ab89	Burmese/Burma JBRS/JBRS Originals/452209.pdf	452209.pdf	pdf	420704						1962 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461001-595b35f5e1c5	Burmese/Burma JBRS/JBRS Originals/461001.pdf	461001.pdf	pdf	621113						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461011-1b100ecd9943	Burmese/Burma JBRS/JBRS Originals/461011.pdf	461011.pdf	pdf	747111						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461027-87bba07f427d	Burmese/Burma JBRS/1963/461027.pdf	461027.pdf	pdf	554664						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461035-b40362bf7b9f	Burmese/Burma JBRS/JBRS Originals/461035.pdf	461035.pdf	pdf	380839						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461043-93e8161ba906	Burmese/Burma JBRS/JBRS Originals/461043.pdf	461043.pdf	pdf	536046						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461053-e53f8eb6505d	Burmese/Burma JBRS/1963/461053.pdf	461053.pdf	pdf	692606						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461065-e40976239b95	Burmese/Burma JBRS/JBRS Originals/461065.pdf	461065.pdf	pdf	2374605						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
461081-194d0ea9ee25	Burmese/Burma JBRS/1963/461081.pdf	461081.pdf	pdf	1191637						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
462001a-b74428bb5ebe	Burmese/Burma JBRS/JBRS Originals/462001A.pdf	462001A.pdf	pdf	2506783						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
462001b-95b416c36248	Burmese/Burma JBRS/JBRS Originals/462001B.pdf	462001B.pdf	pdf	2515784						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
462001c-80146cae6b49	Burmese/Burma JBRS/JBRS Originals/462001C.pdf	462001C.pdf	pdf	2254700						1963 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471001-ee68575fa6e0	Burmese/Burma JBRS/1964/471001.pdf	471001.pdf	pdf	145602						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471003-c00f27cb1283	Burmese/Burma JBRS/JBRS Originals/471003.pdf	471003.pdf	pdf	231736						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471011-1c661ca9d2a1	Burmese/Burma JBRS/JBRS Originals/471011.pdf	471011.pdf	pdf	3704664						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471011-df6fe6f6901a	Burmese/Burma JBRS/1964/471011.pdf	471011.pdf	pdf	3704664						1964	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471077-bd2e04154a28	Burmese/Burma JBRS/1964/471077.pdf	471077.pdf	pdf	545536						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471089-b6ae8799bdff	Burmese/Burma JBRS/JBRS Originals/471089.pdf	471089.pdf	pdf	3713445						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471149-02f68367f7cd	Burmese/Burma JBRS/1964/471149.pdf	471149.pdf	pdf	1659417						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471173-0ca3bdd886b2	Burmese/Burma JBRS/1964/471173.pdf	471173.pdf	pdf	667540						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471183-61f9e91ba7d7	Burmese/Burma JBRS/1964/471183.pdf	471183.pdf	pdf	1370832						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471205-572068b5d6b0	Burmese/Burma JBRS/1964/471205.pdf	471205.pdf	pdf	1336090						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
471225-d04763ef473c	Burmese/Burma JBRS/1964/471225.pdf	471225.pdf	pdf	1684034						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472263-de10db115b4a	Burmese/Burma JBRS/1964/472263.pdf	472263.pdf	pdf	1668175						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472287-1a94d3e6ce11	Burmese/Burma JBRS/1964/472287.pdf	472287.pdf	pdf	2665476						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472325-666e2ce45c9b	Burmese/Burma JBRS/JBRS Originals/472325.pdf	472325.pdf	pdf	2451036						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472367-b3c75621b3e7	Burmese/Burma JBRS/1964/472367.pdf	472367.pdf	pdf	838113						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472379-4a6c957cb0a2	Burmese/Burma JBRS/1964/472379.pdf	472379.pdf	pdf	326497						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472385-ecc63d584b8d	Burmese/Burma JBRS/1964/472385.pdf	472385.pdf	pdf	789798						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472397-73b58ced4eda	Burmese/Burma JBRS/JBRS Originals/472397.pdf	472397.pdf	pdf	992756						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472415-5469e253e549	Burmese/Burma JBRS/1964/472415.pdf	472415.pdf	pdf	1630535						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
472441-f021b27f9644	Burmese/Burma JBRS/1964/472441.pdf	472441.pdf	pdf	1314066						1964 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481001-a6b0e8c42fdc	Burmese/Burma JBRS/JBRS Originals/481001.pdf	481001.pdf	pdf	458406						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481009-52763bc04231	Burmese/Burma JBRS/JBRS Originals/481009.pdf	481009.pdf	pdf	556020						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481017-5a878c82bb89	Burmese/Burma JBRS/1965/481017.pdf	481017.pdf	pdf	1689374						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481043-3f84f5c285c2	Burmese/Burma JBRS/1965/481043.pdf	481043.pdf	pdf	838897						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481057-e78cc302511d	Burmese/Burma JBRS/1965/481057.pdf	481057.pdf	pdf	925096						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481077-aaf5d3aded8e	Burmese/Burma JBRS/1965/481077.pdf	481077.pdf	pdf	465925						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481085-ef622cd3f289	Burmese/Burma JBRS/1966/481085.pdf	481085.pdf	pdf	702135						1965 | 1966 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
481099-de856021ac69	Burmese/Burma JBRS/1965/481099.pdf	481099.pdf	pdf	695148						1965 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
