candidate_id	search_term	name	original_path	file_type	file_size	sha256	probable_work_label	probable_author	probable_year	match_confidence	copy_status	copied_path	notes
luce_1975_glosses-19ebf33fb0f1	luce	Luce 1975 glosses.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Luce 1975 glosses.pdf	pdf	8615628	19ebf33fb0f104563b85f21ea8270541b4b0a321980d5303d1bc6eccf4a6bb7a	glosses	Luce	1975	medium	reused_existing	data/local/bibliography_sources/luce_1975_glosses-19ebf33fb0f1/Luce 1975 glosses.pdf	Collapsed 1 duplicate path(s) by SHA-256.
luce_1974_advent_of_buddhism-162815c03f4f	luce	Luce 1974 Advent of Buddhism.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Luce 1974 Advent of Buddhism.pdf	pdf	1237999	162815c03f4f3e0b47ef5ccfdc1532a17d4d81f6dc5a402fa2aa087df5839936	Advent of Buddhism	Luce	1974	medium	reused_existing	data/local/bibliography_sources/luce_1974_advent_of_buddhism-162815c03f4f/Luce 1974 Advent of Buddhism.pdf	Collapsed 1 duplicate path(s) by SHA-256.
luce_1970_old_burma_volume_3-d01e4b5af2d2	luce	Luce 1970 Old Burma volume 3.pdf	OBI_LIBRARY_ROOT:Thematic/lg families/Trans-Himalyan/Pyu/Luce 1970 Old Burma volume 3.pdf	pdf	375059452	d01e4b5af2d2fc8bda5c8313a2c693ad9ce173e1082ed437da6d6996ed8e948d	Old Burma volume 3	Luce	1970	medium	reused_existing	data/local/bibliography_sources/luce_1970_old_burma_volume_3-d01e4b5af2d2/Luce 1970 Old Burma volume 3.pdf	
luce_1970_old_burma_vol_2-b9ac44830c38	luce	Luce 1970 Old Burma vol 2.pdf	OBI_LIBRARY_ROOT:Thematic/lg families/Trans-Himalyan/Pyu/Luce 1970 Old Burma vol 2.pdf	pdf	56170166	b9ac44830c38bd4381901625b18ddcf372458dfc9de7a586fe5de5df39d18cb6	Old Burma vol 2	Luce	1970	medium	reused_existing	data/local/bibliography_sources/luce_1970_old_burma_vol_2-b9ac44830c38/Luce 1970 Old Burma vol 2.pdf	
luce_1969_old_burma-f0a43b744f81	luce	Luce 1969 Old Burma.pdf	OBI_LIBRARY_ROOT:Thematic/lg families/Trans-Himalyan/Pyu/Luce 1969 Old Burma.pdf	pdf	73418277	f0a43b744f81b7e3ebc60b46465e2bacbe206375d446db8fbfe4bdffc12d0bfa	Old Burma	Luce	1969	medium	reused_existing	data/local/bibliography_sources/luce_1969_old_burma-f0a43b744f81/Luce 1969 Old Burma.pdf	
luce_1959_karen-00e75cf093fa	luce	Luce 1959 karen.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Luce 1959 karen.pdf	pdf	636270	00e75cf093fa36d8c313376abfd2dd43448f27e189462068009d16a95031c99f	karen	Luce	1959	medium	reused_existing	data/local/bibliography_sources/luce_1959_karen-00e75cf093fa/Luce 1959 karen.pdf	Collapsed 1 duplicate path(s) by SHA-256.
luce_1959_chin-a957a41dee46	luce	Luce 1959 chin.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Luce 1959 chin.pdf	pdf	705241	a957a41dee46cd090881d97090f8680ab82a4cd7c30b57d44c7de9d64c69261a	chin	Luce	1959	medium	reused_existing	data/local/bibliography_sources/luce_1959_chin-a957a41dee46/Luce 1959 chin.pdf	Collapsed 1 duplicate path(s) by SHA-256.
luce_1937_ancient_pyu-6a948eb3f6cc	jbrs | luce	Luce 1937 Ancient Pyu.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Luce 1937 Ancient Pyu.pdf	pdf	981875	6a948eb3f6cc8ec05ef0bc187ee0c83ff62d6664b4c4ac25d360c5d851a312cb	Ancient Pyu	Luce	1937	medium	reused_existing	data/local/bibliography_sources/luce_1937_ancient_pyu-6a948eb3f6cc/Luce 1937 Ancient Pyu.pdf	Collapsed 3 duplicate path(s) by SHA-256.
luce_1932_names_of_pyu-95a665d52663	jbrs | luce	Luce 1932 Names of Pyu.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Luce 1932 Names of Pyu.pdf	pdf	76582	95a665d526638e0e29cd53b1e5b8e2271e0dc13202d054771e4e65c63691bc32	Names of Pyu	Luce	1932	medium	reused_existing	data/local/bibliography_sources/luce_1932_names_of_pyu-95a665d52663/Luce 1932 Names of Pyu.pdf	Collapsed 4 duplicate path(s) by SHA-256.
liu_1991_dulong_in_dai_et_al_ed_15_tibet-878c7496d450	burma	Liu 1991_Dulong (in Dai et al ed, 15 Tibeto-Burman Languages).pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Jerwang (southern Tvrung, Zewang)/Liu 1991_Dulong (in Dai et al ed, 15 Tibeto-Burman Languages).pdf	pdf	297481	878c7496d450a42722f18044f3ad5c261c02c51e5d2e3170c0345c883529f840	Dulong (in Dai et al ed, 15 Tibeto-Burman Languages	Liu	1991	medium	reused_existing	data/local/bibliography_sources/liu_1991_dulong_in_dai_et_al_ed_15_tibet-878c7496d450/Liu 1991_Dulong (in Dai et al ed, 15 Tibeto-Burman Languages).pdf	
listarchaeologicalphotonegativesburma_19-881098403043	burma	ListArchaeologicalPhotoNegativesBurma-1935.pdf	OBI_LIBRARY_ROOT:Thematic/Pyu/ListArchaeologicalPhotoNegativesBurma-1935.pdf	pdf	23101596	8810984030430e38f517d8d6296194f1afb54a2f704e647d09521d3bf5396dfd	ListArchaeologicalPhotoNegativesBurma-1935	ListArchaeologicalPhotoNegativesBurma	1935	medium	reused_existing	data/local/bibliography_sources/listarchaeologicalphotonegativesburma_19-881098403043/ListArchaeologicalPhotoNegativesBurma-1935.pdf	
list_of_stuff-561321db9e94	inscription	List of stuff.txt	OBI_LIBRARY_ROOT:Thematic/Burmese/DownloadsFromBurmeseInscriptionsFacebookGroup/List of stuff.txt	txt	2842	561321db9e9402c9cbc48f215b0f141b39149ceecd36bf91a09f907c6ab2ea24	List of stuff			medium	reused_existing	data/local/bibliography_sources/list_of_stuff-561321db9e94/List of stuff.txt	
light_on_arakanese_history_stuart1923-b6232e055864		Light-on-Arakanese-History-Stuart1923.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1923/Light-on-Arakanese-History-Stuart1923.pdf	pdf	292782	b6232e0558643cb8f8c68c96ed08e2ac92423d32dbe298fb716381e88a19f050	Light-on-Arakanese-History-Stuart1923			medium	reused_existing	data/local/bibliography_sources/light_on_arakanese_history_stuart1923-b6232e055864/Light-on-Arakanese-History-Stuart1923.pdf	
lawscustonsvietnam_ba-5708319c10d2		LawsCustonsVietnam_Ba.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1966/LawsCustonsVietnam_Ba.pdf	pdf	1177986	5708319c10d28e717ee70e77dd30ee60b404524bbd34e471155a9f6fadbe0bb1	LawsCustonsVietnam Ba			medium	reused_existing	data/local/bibliography_sources/lawscustonsvietnam_ba-5708319c10d2/LawsCustonsVietnam_Ba.pdf	
large_b_rti_small4-ffc1ed714753		Large_b_RTI_small4.xml	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Zenodo ready/JM 2016 11 17 PYU039/PYU039_b_RTI_small4/Large_b_RTI_small4.xml	xml	65084	ffc1ed714753ce0fd429ff11069200805f99b03019cc34b7361a284535e791cb	Large b RTI small4			medium	reused_existing	data/local/bibliography_sources/large_b_rti_small4-ffc1ed714753/Large_b_RTI_small4.xml	
large_b_rti_small3-181b90149268		Large_b_RTI_small3.xml	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Zenodo ready/JM 2016 11 17 PYU039/PYU039_b_RTI_small3/Large_b_RTI_small3.xml	xml	59210	181b901492682bc17c23e7c813322eab153d9d073080ce09db110cc45d14db1c	Large b RTI small3			medium	reused_existing	data/local/bibliography_sources/large_b_rti_small3-181b90149268/Large_b_RTI_small3.xml	
large_b_rti_small2-47a34798ec12		Large_b_RTI_small2.xml	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Zenodo ready/JM 2016 11 17 PYU039/PYU039_b_RTI_small2/Large_b_RTI_small2.xml	xml	55393	47a34798ec1221613b35b7b5841a9ee4bc322912b6f2731f51d868f17985b277	Large b RTI small2			medium	reused_existing	data/local/bibliography_sources/large_b_rti_small2-47a34798ec12/Large_b_RTI_small2.xml	
large_b_rti_small1-92b837186295		Large_b_RTI_small1.xml	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Zenodo ready/JM 2016 11 17 PYU039/PYU039_b_RTI_small1/Large_b_RTI_small1.xml	xml	76571	92b83718629520185de927d2748068fc0da89effcb901721526b9c628b79b873	Large b RTI small1			medium	reused_existing	data/local/bibliography_sources/large_b_rti_small1-92b837186295/Large_b_RTI_small1.xml	
large_b_rti-5e0d09ccc5d1		Large_b_RTI.xml	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Zenodo unready/JM 2016 11 17 PYU32?b_RTI/Large_b_RTI.xml	xml	76203	5e0d09ccc5d13693bfabbdc5c6bdff14944dbc9f5562a920cff78e5b1e4b8603	Large b RTI			medium	reused_existing	data/local/bibliography_sources/large_b_rti-5e0d09ccc5d1/Large_b_RTI.xml	Collapsed 1 duplicate path(s) by SHA-256.
large_a_rti-8f8ac2cd98e8		Large_a_RTI.xml	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Zenodo ready/JM 2016 11 17 PYU039/PYU039_a_RTI/Large_a_RTI.xml	xml	86197	8f8ac2cd98e848cc22f120aee67dd4328301d5d74e56e23cf86a8a7bedecf43e	Large a RTI			medium	reused_existing	data/local/bibliography_sources/large_a_rti-8f8ac2cd98e8/Large_a_RTI.xml	
lapolla_2018_stl4_tibeto_burman-da7db67ffd13	burma	LaPolla_2018_STL4-Tibeto-Burman.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla 2018 critical concepts/LaPolla_2018_STL4-Tibeto-Burman.pdf	pdf	31940949	da7db67ffd13e6440175c6964fbd7e117ab19fd7081a2e2d400004e290e2893b	STL4-Tibeto-Burman	LaPolla	2018	medium	reused_existing	data/local/bibliography_sources/lapolla_2018_stl4_tibeto_burman-da7db67ffd13/LaPolla_2018_STL4-Tibeto-Burman.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_subgrouping_in_tibeto_burman-f3b8a5703c6e	burma	LaPolla-Subgrouping-in-Tibeto-Burman.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla-Subgrouping-in-Tibeto-Burman.pdf	pdf	283671	f3b8a5703c6e1ce90c7a4001d712fb257172c264b6bb09e59f017437d6d87ba4	LaPolla-Subgrouping-in-Tibeto-Burman			medium	reused_existing	data/local/bibliography_sources/lapolla_subgrouping_in_tibeto_burman-f3b8a5703c6e/LaPolla-Subgrouping-in-Tibeto-Burman.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_2013_subgrouping_in_tibeto_burma-496d14e14133	burma	LaPolla 2013 Subgrouping_in_Tibeto-Burman.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla 2013 Subgrouping_in_Tibeto-Burman.pdf	pdf	326004	496d14e14133fddce7660ac47198d943b619308f591177803ee87e0455974fd6	Subgrouping in Tibeto-Burman	LaPolla	2013	medium	reused_existing	data/local/bibliography_sources/lapolla_2013_subgrouping_in_tibeto_burma-496d14e14133/LaPolla 2013 Subgrouping_in_Tibeto-Burman.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_2011_on_transitivity_in_two_tibe-9cc3a7a0a497	burma	LaPolla 2011_On transitivity in two Tibeto-Burman languages.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Rvwang-Mvtwang/LaPolla 2011_On transitivity in two Tibeto-Burman languages.pdf	pdf	191583	9cc3a7a0a4977c155d37e49f136a10c977db1b3e678626e30f5502346e3f7cf2	On transitivity in two Tibeto-Burman languages	LaPolla	2011	medium	reused_existing	data/local/bibliography_sources/lapolla_2011_on_transitivity_in_two_tibe-9cc3a7a0a497/LaPolla 2011_On transitivity in two Tibeto-Burman languages.pdf	
lapolla_2011_transitivity_in_two_tibeto_-2bfd8cf33cb0	burma	LaPolla 2011 Transitivity_in_two_Tibeto-Burman_languages.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla 2011 Transitivity_in_two_Tibeto-Burman_languages.pdf	pdf	197819	2bfd8cf33cb0b414640cb9bc9fd0fe130e1b8fbf89866bf5845837d84eaa9083	Transitivity in two Tibeto-Burman languages	LaPolla	2011	medium	reused_existing	data/local/bibliography_sources/lapolla_2011_transitivity_in_two_tibeto_-2bfd8cf33cb0/LaPolla 2011 Transitivity_in_two_Tibeto-Burman_languages.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_2008_transitivity_harmony_in_the-ea87da5d5824	myanmar	LaPolla 2008__Transitivity harmony_ in the Rawang language of northern Myanmar.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Rvwang-Mvtwang/LaPolla 2008__Transitivity harmony_ in the Rawang language of northern Myanmar.pdf	pdf	202123	ea87da5d582463081d1e3ebc95127d38c3c3d6e83d9af8540b53ab3d3d4075f7	Transitivity harmony in the Rawang language of northern Myanmar	LaPolla	2008	medium	reused_existing	data/local/bibliography_sources/lapolla_2008_transitivity_harmony_in_the-ea87da5d5824/LaPolla 2008__Transitivity harmony_ in the Rawang language of northern Myanmar.pdf	
lapolla_2005_the_inclusive_exclusive_dis-8eda60807d92	burma	LaPolla 2005_The inclusive-exclusive distinction in Tibeto-Burman languages.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/.general, comparative linguistics related to Rvwang and Tvrung/LaPolla 2005_The inclusive-exclusive distinction in Tibeto-Burman languages.pdf	pdf	214672	8eda60807d92ac523c56e9433388f77501d2271ab356aa3430b3d0d9349f103f	The inclusive-exclusive distinction in Tibeto-Burman languages	LaPolla	2005	medium	reused_existing	data/local/bibliography_sources/lapolla_2005_the_inclusive_exclusive_dis-8eda60807d92/LaPolla 2005_The inclusive-exclusive distinction in Tibeto-Burman languages.pdf	
lapolla_2001_dulong_texts_seven_fully_an-8764fc2a3a8f	burma	LaPolla 2001_Dulong texts. Seven fully analyzed narrative and procedural texts (Ling of the Tibeto-Burman Area).pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Tvrung-Dulong (central, with some Gongshan Anu comparison)/LaPolla 2001_Dulong texts. Seven fully analyzed narrative and procedural texts (Ling of the Tibeto-Burman Area).pdf	pdf	11608312	8764fc2a3a8fc3c8ca2eaa7bb515c5c1a0fb6b1a88a0f987d4397591329b1b9b	Dulong texts. Seven fully analyzed narrative and procedural texts (Ling of the Tibeto-Burman Area	LaPolla	2001	medium	reused_existing	data/local/bibliography_sources/lapolla_2001_dulong_texts_seven_fully_an-8764fc2a3a8f/LaPolla 2001_Dulong texts. Seven fully analyzed narrative and procedural texts (Ling of the Tibeto-Burman Area).pdf	
lapolla_2000_subgrouping_in_tibeto_burma-1728ac8805b0	burma	LaPolla 2000_Subgrouping in Tibeto-Burman.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/.general, comparative linguistics related to Rvwang and Tvrung/LaPolla 2000_Subgrouping in Tibeto-Burman.pdf	pdf	452197	1728ac8805b09cfae833dc12706ff6e74ef1b9a7483383e595c67741fdb1ede5	Subgrouping in Tibeto-Burman	LaPolla	2000	medium	reused_existing	data/local/bibliography_sources/lapolla_2000_subgrouping_in_tibeto_burma-1728ac8805b0/LaPolla 2000_Subgrouping in Tibeto-Burman.pdf	
lapolla_1996_middle_voice_marking_in_tib-c07ef6b76c4b	burma	LaPolla 1996_Middle voice marking in Tibeto-Burman languages.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/.general, comparative linguistics related to Rvwang and Tvrung/LaPolla 1996_Middle voice marking in Tibeto-Burman languages.pdf	pdf	61986	c07ef6b76c4b52d63a1f3bdf07ef6d1e2d449e56ca8edeff2b22499a68341086	Middle voice marking in Tibeto-Burman languages	LaPolla	1996	medium	reused_existing	data/local/bibliography_sources/lapolla_1996_middle_voice_marking_in_tib-c07ef6b76c4b/LaPolla 1996_Middle voice marking in Tibeto-Burman languages.pdf	
lapolla_1992_anti_ergative_in_tibeto_bur-2642d00f447f	burma	LaPolla 1992 anti ergative in Tibeto-Burman.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla 1992 anti ergative in Tibeto-Burman.pdf	pdf	791610	2642d00f447f3acd15dc6c7c53ff573dfd982fbbc4dc5ea05ebcf18fbd5588e7	anti ergative in Tibeto-Burman	LaPolla	1992	medium	reused_existing	data/local/bibliography_sources/lapolla_1992_anti_ergative_in_tibeto_bur-2642d00f447f/LaPolla 1992 anti ergative in Tibeto-Burman.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_1992_verb_agreement_in_tibeto_bu-63e8fecffdc2	burma	LaPolla 1992 Verb agreement in Tibeto-Burman.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla 1992 Verb agreement in Tibeto-Burman.pdf	pdf	672230	63e8fecffdc24d40a73589cf154e2e7128c95c2d3d036ae76c600026dc54cff4	Verb agreement in Tibeto-Burman	LaPolla	1992	medium	reused_existing	data/local/bibliography_sources/lapolla_1992_verb_agreement_in_tibeto_bu-63e8fecffdc2/LaPolla 1992 Verb agreement in Tibeto-Burman.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_1989_verb_agreement_head_marking-1e6f8b9053ca	burma	LaPolla 1989 Verb_agreement_head-marking_vs._dependent-marking_and_the_deconstruction_of_Tibeto-Burman_Morpho-Syntax.pdf	OBI_AUTHOR_ALPHA_ROOT:LaPolla/LaPolla 1989 Verb_agreement_head-marking_vs._dependent-marking_and_the_deconstruction_of_Tibeto-Burman_Morpho-Syntax.pdf	pdf	3084636	1e6f8b9053ca91b8eb2b30400e5030b83e7aecb6b9b1ba2547e31229a7d9146e	Verb agreement head-marking vs. dependent-marking and the deconstruction of Tibeto-Burman Morpho-Syntax	LaPolla	1989	medium	reused_existing	data/local/bibliography_sources/lapolla_1989_verb_agreement_head_marking-1e6f8b9053ca/LaPolla 1989 Verb_agreement_head-marking_vs._dependent-marking_and_the_deconstruction_of_Tibeto-Burman_Morpho-Syntax.pdf	Collapsed 1 duplicate path(s) by SHA-256.
lapolla_2013_subgrouping_in_tibeto_burma-13a2ab00f267	burma	LaPolla - 2013 - Subgrouping in Tibeto-Burman Can an individual-id.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/.general, comparative linguistics related to Rvwang and Tvrung/LaPolla - 2013 - Subgrouping in Tibeto-Burman Can an individual-id.pdf	pdf	194153	13a2ab00f267be97305ca81360a5a473d79d81fae8a21915ec4bfb1ca56915fa	Subgrouping in Tibeto-Burman Can an individual-id	LaPolla	2013	medium	reused_existing	data/local/bibliography_sources/lapolla_2013_subgrouping_in_tibeto_burma-13a2ab00f267/LaPolla - 2013 - Subgrouping in Tibeto-Burman Can an individual-id.pdf	
lapolla_1987_dulong_and_proto_tibeto_bur-77b8e0ab607e	burma	LaPolla - 1987 - Dulong and Proto-Tibeto-Burman.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Tvrung-Dulong (central, with some Gongshan Anu comparison)/LaPolla - 1987 - Dulong and Proto-Tibeto-Burman.pdf	pdf	18350032	77b8e0ab607e5a01abfc23c1cc0e007d75b44608643e86ade1ce0ce9766eb5ad	Dulong and Proto-Tibeto-Burman	LaPolla	1987	medium	reused_existing	data/local/bibliography_sources/lapolla_1987_dulong_and_proto_tibeto_bur-77b8e0ab607e/LaPolla - 1987 - Dulong and Proto-Tibeto-Burman.pdf	
khopang_1992_mimax_marac_nang_angchen_me-fa62789f6da1	burma	Khopang - 1992 - Mimax marac nang angchen meux meusiunc [Burma stor.pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Anung/Anung orthography literature/Khopang - 1992 - Mimax marac nang angchen meux meusiunc [Burma stor.pdf	pdf	2846583	fa62789f6da108d3d8f606fe821addf65b473deaa007a159bfd66e79ed58f71c	Mimax marac nang angchen meux meusiunc [Burma stor	Khopang	1992	medium	reused_existing	data/local/bibliography_sources/khopang_1992_mimax_marac_nang_angchen_me-fa62789f6da1/Khopang - 1992 - Mimax marac nang angchen meux meusiunc [Burma stor.pdf	
khopang_1991_makeuramc_meusiunc_burma_st-f328825f9237	burma	Khopang - 1991 - Makeuramc meusiunc [Burma stories].pdf	OBI_LIBRARY_ROOT:Thematic/Nungish/Anung/Anung orthography literature/Khopang - 1991 - Makeuramc meusiunc [Burma stories].pdf	pdf	3306780	f328825f9237a4506f677eec3ad2c2c496fd48dc8106da84f2b6762039caa06e	Makeuramc meusiunc [Burma stories]	Khopang	1991	medium	reused_existing	data/local/bibliography_sources/khopang_1991_makeuramc_meusiunc_burma_st-f328825f9237/Khopang - 1991 - Makeuramc meusiunc [Burma stories].pdf	
janice_161020_report-923916aadfbd		Janice 161020 report.pdf	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Janice unknown/Janice 161020 report.pdf	pdf	226743	923916aadfbdb03aa175e8942b0f8cb5da4d793549240facaf98941393bc1172	Janice 161020 report			medium	reused_existing	data/local/bibliography_sources/janice_161020_report-923916aadfbd/Janice 161020 report.pdf	
janice_161020_report-f6bda17833fe		Janice 161020 report.doc	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Janice unknown/Janice 161020 report.doc	doc	572416	f6bda17833fe57e3626a0f7b9279ff735f57bf722734aa972765a6c24df9f159	Janice 161020 report			medium	reused_existing	data/local/bibliography_sources/janice_161020_report-f6bda17833fe/Janice 161020 report.doc	
jss_079_2h_bauer_monepigraphyii-7fec35e5ee33	inscription	JSS_079_2h_Bauer_MonEpigraphyII.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/DownloadsFromBurmeseInscriptionsFacebookGroup/JSS_079_2h_Bauer_MonEpigraphyII.pdf	pdf	1466903	7fec35e5ee334421ae827825cb60fc3b8b343d0ec8c099b948c8045378b7eeae	JSS 079 2h Bauer MonEpigraphyII			medium	reused_existing	data/local/bibliography_sources/jss_079_2h_bauer_monepigraphyii-7fec35e5ee33/JSS_079_2h_Bauer_MonEpigraphyII.pdf	
ior_neg_7764x500jp2-00c870bac9be		IOR_NEG_7764x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7764x500jp2.pdf	pdf	49463901	00c870bac9bea5f7f80796d6e9ad279dfac0d6db669c69813b43485daf6006a4	IOR NEG 7764x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7764x500jp2-00c870bac9be/IOR_NEG_7764x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ior_neg_7763x500jp2-e4d8dd864e62		IOR_NEG_7763x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7763x500jp2.pdf	pdf	100800206	e4d8dd864e62446cdd03e8ad3d6ecf8fe09c241eca21a70a42b175cdd7830899	IOR NEG 7763x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7763x500jp2-e4d8dd864e62/IOR_NEG_7763x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ior_neg_7208x500jp2-b21005f80d8e		IOR_NEG_7208x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7208x500jp2.pdf	pdf	85435855	b21005f80d8e5e430e56e9f5733ac525f9d764cefa32d1077c06006291a13c60	IOR NEG 7208x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7208x500jp2-b21005f80d8e/IOR_NEG_7208x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ior_neg_7207x500jp2-c48e2e76ff8c		IOR_NEG_7207x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7207x500jp2.pdf	pdf	91641975	c48e2e76ff8cdd320318c8ae6ceecf1daa10af0f6e9d0b787110b6bb48032ade	IOR NEG 7207x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7207x500jp2-c48e2e76ff8c/IOR_NEG_7207x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ior_neg_7206x500jp2-cf74b3c4ce0f		IOR_NEG_7206x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7206x500jp2.pdf	pdf	67677206	cf74b3c4ce0faefa6394b87990276da3ba3d2b3ece5e028478327178e54293c3	IOR NEG 7206x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7206x500jp2-cf74b3c4ce0f/IOR_NEG_7206x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ior_neg_7205x500jp2-7dfa3bcf02e4		IOR_NEG_7205x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7205x500jp2.pdf	pdf	88041871	7dfa3bcf02e4202a1cc2f80250bb22639dd9b85635e9c9fadac1803067263a6c	IOR NEG 7205x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7205x500jp2-7dfa3bcf02e4/IOR_NEG_7205x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ior_neg_7204x500jp2-39ac17b337b5		IOR_NEG_7204x500jp2.pdf	OBI_AUTHOR_ALPHA_ROOT:Luce/Notebooks/IOR_NEG_7204x500jp2.pdf	pdf	83318309	39ac17b337b5adcdd28ac37ad13de95d373aa5814d7a1f8494881bcd0311894f	IOR NEG 7204x500jp2			medium	reused_existing	data/local/bibliography_sources/ior_neg_7204x500jp2-39ac17b337b5/IOR_NEG_7204x500jp2.pdf	Collapsed 2 duplicate path(s) by SHA-256.
ib_ccclxi_myazedi_pali-b16e2d2e1d06		IB_CCCLXI_Myazedi-Pali.pdf	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Griffiths photos/images/007-008 Myazedi/IB/IB_CCCLXI_Myazedi-Pali.pdf	pdf	3758816	b16e2d2e1d06bee66ff30a7955d5046f77b717239ebd03be2b579b25c85c31fa	IB CCCLXI Myazedi-Pali			medium	reused_existing	data/local/bibliography_sources/ib_ccclxi_myazedi_pali-b16e2d2e1d06/IB_CCCLXI_Myazedi-Pali.pdf	
ib_ccclxiv_myazedi_burmese-f5af78416711		IB_CCCLXIV_Myazedi-Burmese.pdf	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Griffiths photos/images/007-008 Myazedi/IB/IB_CCCLXIV_Myazedi-Burmese.pdf	pdf	3749003	f5af784167112aa25f8417787591f45763842f6ce33e833ad73cffaa60819f51	IB CCCLXIV Myazedi-Burmese			medium	reused_existing	data/local/bibliography_sources/ib_ccclxiv_myazedi_burmese-f5af78416711/IB_CCCLXIV_Myazedi-Burmese.pdf	
ib_ccclxii_myazedi_mon-68c8bd7a4dcd		IB_CCCLXII_Myazedi-Mon.pdf	OBI_LIBRARY_ROOT:Thematic/Pyu/Burma_2016 copy/Griffiths photos/images/007-008 Myazedi/IB/IB_CCCLXII_Myazedi-Mon.pdf	pdf	2388732	68c8bd7a4dcdc4c700a1baf32d8cc3f846452544f98645f506cfd964bb75debb	IB CCCLXII Myazedi-Mon			medium	reused_existing	data/local/bibliography_sources/ib_ccclxii_myazedi_mon-68c8bd7a4dcd/IB_CCCLXII_Myazedi-Mon.pdf	
