local_file_id	batch_id	file_name	year	path_stub	ocr_text_path	metadata_path	pages_completed	ocr_status	language_scope_guess	contains_translation_marker	contains_text_marker	contains_inscription_marker	contains_burmese_marker	contains_pali_marker	contains_mon_marker	contains_pyu_marker	notes
1965-burmesecolmology-bahan1965-pdf	jbrs-ocr-1509	BurmeseColmology_BaHan1965.pdf	1965	1965/BurmeseColmology_BaHan1965.pdf	data/working/ocr/jbrs/text/1965-burmesecolmology-bahan1965-pdf.txt	data/working/ocr/jbrs/metadata/1965-burmesecolmology-bahan1965-pdf.json	8	completed	Burmese	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1965-emegenceburmesenation-bahan1965-pdf	jbrs-ocr-1510	EmegenceBurmeseNation_BaHan1965.pdf	1965	1965/EmegenceBurmeseNation_BaHan1965.pdf	data/working/ocr/jbrs/text/1965-emegenceburmesenation-bahan1965-pdf.txt	data/working/ocr/jbrs/metadata/1965-emegenceburmesenation-bahan1965-pdf.json	14	completed	Burmese	true	true	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1965-stoneinscriptionssale-swere1965-pdf	jbrs-ocr-1514	StoneInscriptionsSale-Swere1965.pdf	1965	1965/StoneInscriptionsSale-Swere1965.pdf	data/working/ocr/jbrs/text/1965-stoneinscriptionssale-swere1965-pdf.txt	data/working/ocr/jbrs/metadata/1965-stoneinscriptionssale-swere1965-pdf.json	11	completed	non_burmese_relevant_context	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
stoneinscriptionssale_swere1965-1c981765c5c3	jbrs-ocr-3348	StoneInscriptionsSale-Swere1965.pdf	1965	Burmese/Burma JBRS/1965/StoneInscriptionsSale-Swere1965.pdf	data/working/ocr/jbrs/text/stoneinscriptionssale_swere1965-1c981765c5c3.txt	data/working/ocr/jbrs/metadata/stoneinscriptionssale_swere1965-1c981765c5c3.json	11	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
491001-05ead68078f2	jbrs-ocr-2042	491001.pdf	1966	Burmese/Burma JBRS/1966/491001.pdf	data/working/ocr/jbrs/text/491001-05ead68078f2.txt	data/working/ocr/jbrs/metadata/491001-05ead68078f2.json	18	completed	Burmese	true	true	true	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
491019-f90bbe22251e	jbrs-ocr-2043	491019.pdf	1966	Burmese/Burma JBRS/1966/491019.pdf	data/working/ocr/jbrs/text/491019-f90bbe22251e.txt	data/working/ocr/jbrs/metadata/491019-f90bbe22251e.json	10	completed	Burmese	true	false	false	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
491029-28f8ec24e8b7	jbrs-ocr-2044	491029.pdf	1966	Burmese/Burma JBRS/1966/491029.pdf	data/working/ocr/jbrs/text/491029-28f8ec24e8b7.txt	data/working/ocr/jbrs/metadata/491029-28f8ec24e8b7.json	7	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
491071-78314926c661	jbrs-ocr-2046	491071.pdf	1966	Burmese/Burma JBRS/1966/491071.pdf	data/working/ocr/jbrs/text/491071-78314926c661.txt	data/working/ocr/jbrs/metadata/491071-78314926c661.json	57	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492145-c59ff42645f1	jbrs-ocr-2047	492145.pdf	1966	Burmese/Burma JBRS/JBRS Originals/492145.pdf	data/working/ocr/jbrs/text/492145-c59ff42645f1.txt	data/working/ocr/jbrs/metadata/492145-c59ff42645f1.json	18	completed	Mixed Burmese/Pali	true	true	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492163-6ae8a734172f	jbrs-ocr-2048	492163.pdf	1966	Burmese/Burma JBRS/1966/492163.pdf	data/working/ocr/jbrs/text/492163-6ae8a734172f.txt	data/working/ocr/jbrs/metadata/492163-6ae8a734172f.json	10	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492173-5a43ce2b6fcf	jbrs-ocr-2049	492173.pdf	1966	Burmese/Burma JBRS/1966/492173.pdf	data/working/ocr/jbrs/text/492173-5a43ce2b6fcf.txt	data/working/ocr/jbrs/metadata/492173-5a43ce2b6fcf.json	33	completed	Mixed Burmese/Pali	true	true	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492207-8de972966cb4	jbrs-ocr-2050	492207.pdf	1966	Burmese/Burma JBRS/1966/492207.pdf	data/working/ocr/jbrs/text/492207-8de972966cb4.txt	data/working/ocr/jbrs/metadata/492207-8de972966cb4.json	13	completed	Burmese	true	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492219-f8b8032df969	jbrs-ocr-2051	492219.pdf	1966	Burmese/Burma JBRS/1966/492219.pdf	data/working/ocr/jbrs/text/492219-f8b8032df969.txt	data/working/ocr/jbrs/metadata/492219-f8b8032df969.json	4	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492223-c3e13f97a9c9	jbrs-ocr-2052	492223.pdf	1966	Burmese/Burma JBRS/1966/492223.pdf	data/working/ocr/jbrs/text/492223-c3e13f97a9c9.txt	data/working/ocr/jbrs/metadata/492223-c3e13f97a9c9.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
492225-22f6d60f8026	jbrs-ocr-2053	492225.pdf	1966	Burmese/Burma JBRS/1966/492225.pdf	data/working/ocr/jbrs/text/492225-22f6d60f8026.txt	data/working/ocr/jbrs/metadata/492225-22f6d60f8026.json	22	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
lawscustonsvietnam_ba-5708319c10d2	jbrs-ocr-3330	LawsCustonsVietnam_Ba.pdf	1966	Burmese/Burma JBRS/1966/LawsCustonsVietnam_Ba.pdf	data/working/ocr/jbrs/text/lawscustonsvietnam_ba-5708319c10d2.txt	data/working/ocr/jbrs/metadata/lawscustonsvietnam_ba-5708319c10d2.json	16	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
501001-e9409c452f47	jbrs-ocr-2054	501001.pdf	1967	Burmese/Burma JBRS/1967/501001.pdf	data/working/ocr/jbrs/text/501001-e9409c452f47.txt	data/working/ocr/jbrs/metadata/501001-e9409c452f47.json	9	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
501011-adef3405a586	jbrs-ocr-2055	501011.pdf	1967	Burmese/Burma JBRS/JBRS Originals/501011.pdf	data/working/ocr/jbrs/text/501011-adef3405a586.txt	data/working/ocr/jbrs/metadata/501011-adef3405a586.json	9	completed	Burmese	true	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
501033-54afe0f6e308	jbrs-ocr-2057	501033.pdf	1967	Burmese/Burma JBRS/1967/501033.pdf	data/working/ocr/jbrs/text/501033-54afe0f6e308.txt	data/working/ocr/jbrs/metadata/501033-54afe0f6e308.json	14	completed	Burmese	true	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
501047-58b1b8ae2cea	jbrs-ocr-2058	501047.pdf	1967	Burmese/Burma JBRS/1967/501047.pdf	data/working/ocr/jbrs/text/501047-58b1b8ae2cea.txt	data/working/ocr/jbrs/metadata/501047-58b1b8ae2cea.json	23	completed	Burmese	true	true	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
501071-33ad42532a5b	jbrs-ocr-2059	501071.pdf	1967	Burmese/Burma JBRS/1967/501071.pdf	data/working/ocr/jbrs/text/501071-33ad42532a5b.txt	data/working/ocr/jbrs/metadata/501071-33ad42532a5b.json	24	completed	Burmese	true	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
501125-91755ef7b530	jbrs-ocr-2061	501125.pdf	1967	Burmese/Burma JBRS/1967/501125.pdf	data/working/ocr/jbrs/text/501125-91755ef7b530.txt	data/working/ocr/jbrs/metadata/501125-91755ef7b530.json	28	completed	Burmese	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
502177-9b894ba0f8dd	jbrs-ocr-2062	502177.pdf	1967	Burmese/Burma JBRS/1967/502177.pdf	data/working/ocr/jbrs/text/502177-9b894ba0f8dd.txt	data/working/ocr/jbrs/metadata/502177-9b894ba0f8dd.json	17	completed	Burmese	true	false	true	true	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
502195-f6e6811cfe79	jbrs-ocr-2063	502195.pdf	1967	Burmese/Burma JBRS/1967/502195.pdf	data/working/ocr/jbrs/text/502195-f6e6811cfe79.txt	data/working/ocr/jbrs/metadata/502195-f6e6811cfe79.json	27	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
502223-e24054f60a82	jbrs-ocr-2064	502223.pdf	1967	Burmese/Burma JBRS/JBRS Originals/502223.pdf	data/working/ocr/jbrs/text/502223-e24054f60a82.txt	data/working/ocr/jbrs/metadata/502223-e24054f60a82.json	22	completed	Burmese	true	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
502245-9798d74ff8a5	jbrs-ocr-2065	502245.pdf	1967	Burmese/Burma JBRS/1967/502245.pdf	data/working/ocr/jbrs/text/502245-9798d74ff8a5.txt	data/working/ocr/jbrs/metadata/502245-9798d74ff8a5.json	17	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
502263-711176a1a7d5	jbrs-ocr-2066	502263.pdf	1967	Burmese/Burma JBRS/1967/502263.pdf	data/working/ocr/jbrs/text/502263-711176a1a7d5.txt	data/working/ocr/jbrs/metadata/502263-711176a1a7d5.json	22	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
502285-a2e4d0ca5eb0	jbrs-ocr-2067	502285.pdf	1967	Burmese/Burma JBRS/1967/502285.pdf	data/working/ocr/jbrs/text/502285-a2e4d0ca5eb0.txt	data/working/ocr/jbrs/metadata/502285-a2e4d0ca5eb0.json	33	completed	Burmese	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1967-burmesecalendar-lupewin1967-pdf	jbrs-ocr-1538	BurmeseCalendar-LuPeWin1967.pdf	1967	1967/BurmeseCalendar-LuPeWin1967.pdf	data/working/ocr/jbrs/text/1967-burmesecalendar-lupewin1967-pdf.txt	data/working/ocr/jbrs/metadata/1967-burmesecalendar-lupewin1967-pdf.json	22	completed	Burmese	true	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
nissaya_okell_1967-466204552757	jbrs-ocr-3340	Nissaya-Okell-1967.pdf	1967	Burmese/Burma JBRS/1967/Nissaya-Okell-1967.pdf	data/working/ocr/jbrs/text/nissaya_okell_1967-466204552757.txt	data/working/ocr/jbrs/metadata/nissaya_okell_1967-466204552757.json	26	completed	Mixed Burmese/Pali	true	true	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
piquantsplendours_bahan1967-4f2fcdb639cc	jbrs-ocr-3345	PiquantSplendours_BaHan1967.pdf	1967	Burmese/Burma JBRS/1967/PiquantSplendours_BaHan1967.pdf	data/working/ocr/jbrs/text/piquantsplendours_bahan1967-4f2fcdb639cc.txt	data/working/ocr/jbrs/metadata/piquantsplendours_bahan1967-4f2fcdb639cc.json	11	completed	Burmese	false	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
491050-6d56c0f47e2b	jbrs-ocr-2045	491050.pdf	1968	Burmese/Burma JBRS/JBRS Originals/491050.pdf	data/working/ocr/jbrs/text/491050-6d56c0f47e2b.txt	data/working/ocr/jbrs/metadata/491050-6d56c0f47e2b.json	19	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
511009-750aff54672f	jbrs-ocr-2069	511009.pdf	1968	Burmese/Burma JBRS/JBRS Originals/511009.pdf	data/working/ocr/jbrs/text/511009-750aff54672f.txt	data/working/ocr/jbrs/metadata/511009-750aff54672f.json	8	completed	Burmese	false	false	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
511017-c0462c88e09f	jbrs-ocr-2070	511017.pdf	1968	Burmese/Burma JBRS/1968/511017.pdf	data/working/ocr/jbrs/text/511017-c0462c88e09f.txt	data/working/ocr/jbrs/metadata/511017-c0462c88e09f.json	5	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
511023-7763e9d5dd2e	jbrs-ocr-2071	511023.pdf	1968	Burmese/Burma JBRS/1968/511023.pdf	data/working/ocr/jbrs/text/511023-7763e9d5dd2e.txt	data/working/ocr/jbrs/metadata/511023-7763e9d5dd2e.json	7	completed	Burmese	true	false	true	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
511029-d2a02a219c75	jbrs-ocr-2072	511029.pdf	1968	Burmese/Burma JBRS/JBRS Originals/511029.pdf	data/working/ocr/jbrs/text/511029-d2a02a219c75.txt	data/working/ocr/jbrs/metadata/511029-d2a02a219c75.json	6	completed	Burmese	false	false	true	false	false	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
512097-bb6772843f6f	jbrs-ocr-2073	512097.pdf	1968	Burmese/Burma JBRS/JBRS Originals/512097.pdf	data/working/ocr/jbrs/text/512097-bb6772843f6f.txt	data/working/ocr/jbrs/metadata/512097-bb6772843f6f.json	27	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
512125-83c8c6ce8ff5	jbrs-ocr-2074	512125.pdf	1968	Burmese/Burma JBRS/1968/512125.pdf	data/working/ocr/jbrs/text/512125-83c8c6ce8ff5.txt	data/working/ocr/jbrs/metadata/512125-83c8c6ce8ff5.json	20	completed	Burmese	true	true	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
512145-88494fda7a12	jbrs-ocr-2075	512145.pdf	1968	Burmese/Burma JBRS/1968/512145.pdf	data/working/ocr/jbrs/text/512145-88494fda7a12.txt	data/working/ocr/jbrs/metadata/512145-88494fda7a12.json	27	completed	Burmese	false	false	false	true	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
512173-a3516d020bab	jbrs-ocr-2076	512173.pdf	1968	Burmese/Burma JBRS/JBRS Originals/512173.pdf	data/working/ocr/jbrs/text/512173-a3516d020bab.txt	data/working/ocr/jbrs/metadata/512173-a3516d020bab.json	16	completed	Burmese	false	true	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
512189-a68f668e4e8a	jbrs-ocr-2077	512189.pdf	1968	Burmese/Burma JBRS/1968/512189.pdf	data/working/ocr/jbrs/text/512189-a68f668e4e8a.txt	data/working/ocr/jbrs/metadata/512189-a68f668e4e8a.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
512191-bffc528053e7	jbrs-ocr-2078	512191.pdf	1968	Burmese/Burma JBRS/1968/512191.pdf	data/working/ocr/jbrs/text/512191-bffc528053e7.txt	data/working/ocr/jbrs/metadata/512191-bffc528053e7.json	26	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1968-burmeselanguages-luce1968-pdf	jbrs-ocr-1551	BurmeseLanguages-Luce1968.pdf	1968	1968/BurmeseLanguages-Luce1968.pdf	data/working/ocr/jbrs/text/1968-burmeselanguages-luce1968-pdf.txt	data/working/ocr/jbrs/metadata/1968-burmeselanguages-luce1968-pdf.json	6	completed	Burmese	false	false	true	false	false	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
521001-a16f5f693959	jbrs-ocr-2079	521001.pdf	1969	Burmese/Burma JBRS/1969/521001.pdf	data/working/ocr/jbrs/text/521001-a16f5f693959.txt	data/working/ocr/jbrs/metadata/521001-a16f5f693959.json	7	completed	Burmese	true	false	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
521009-96d64d4a1227	jbrs-ocr-2080	521009.pdf	1969	Burmese/Burma JBRS/JBRS Originals/521009.pdf	data/working/ocr/jbrs/text/521009-96d64d4a1227.txt	data/working/ocr/jbrs/metadata/521009-96d64d4a1227.json	40	completed	Burmese	false	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
521025-c2d6a342dd74	jbrs-ocr-2081	521025.pdf	1969	Burmese/Burma JBRS/1969/521025.pdf	data/working/ocr/jbrs/text/521025-c2d6a342dd74.txt	data/working/ocr/jbrs/metadata/521025-c2d6a342dd74.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
521027-79b9ed779984	jbrs-ocr-2082	521027.pdf	1969	Burmese/Burma JBRS/1969/521027.pdf	data/working/ocr/jbrs/text/521027-79b9ed779984.txt	data/working/ocr/jbrs/metadata/521027-79b9ed779984.json	55	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
522001-2a3415f67469	jbrs-ocr-2084	522001.pdf	1969	Burmese/Burma JBRS/1969/522001.pdf	data/working/ocr/jbrs/text/522001-2a3415f67469.txt	data/working/ocr/jbrs/metadata/522001-2a3415f67469.json	27	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
522027-5a0fb4e70541	jbrs-ocr-2085	522027.pdf	1969	Burmese/Burma JBRS/1969/522027.pdf	data/working/ocr/jbrs/text/522027-5a0fb4e70541.txt	data/working/ocr/jbrs/metadata/522027-5a0fb4e70541.json	15	completed	Mixed Burmese/Pali	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
522043-44fee62cc61a	jbrs-ocr-2086	522043.pdf	1969	Burmese/Burma JBRS/1969/522043.pdf	data/working/ocr/jbrs/text/522043-44fee62cc61a.txt	data/working/ocr/jbrs/metadata/522043-44fee62cc61a.json	23	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
522067-3e938b822ba7	jbrs-ocr-2087	522067.pdf	1969	Burmese/Burma JBRS/1969/522067.pdf	data/working/ocr/jbrs/text/522067-3e938b822ba7.txt	data/working/ocr/jbrs/metadata/522067-3e938b822ba7.json	14	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
522081-804ebeadbaaa	jbrs-ocr-2089	522081.pdf	1969	Burmese/Burma JBRS/1969/522081.pdf	data/working/ocr/jbrs/text/522081-804ebeadbaaa.txt	data/working/ocr/jbrs/metadata/522081-804ebeadbaaa.json	22	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
531001-12d68eece0a6	jbrs-ocr-2090	531001.pdf	1969	Burmese/Burma JBRS/1969/531001.pdf	data/working/ocr/jbrs/text/531001-12d68eece0a6.txt	data/working/ocr/jbrs/metadata/531001-12d68eece0a6.json	24	completed	Burmese	false	false	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
531025-5721e89a1fce	jbrs-ocr-2091	531025.pdf	1970	Burmese/Burma JBRS/1970/531025.pdf	data/working/ocr/jbrs/text/531025-5721e89a1fce.txt	data/working/ocr/jbrs/metadata/531025-5721e89a1fce.json	27	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
531053-277c49f9765c	jbrs-ocr-2092	531053.pdf	1970	Burmese/Burma JBRS/JBRS Originals/531053.pdf	data/working/ocr/jbrs/text/531053-277c49f9765c.txt	data/working/ocr/jbrs/metadata/531053-277c49f9765c.json	14	completed	Burmese	true	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
531067-5ad28de9cedd	jbrs-ocr-2093	531067.pdf	1970	Burmese/Burma JBRS/1970/531067.pdf	data/working/ocr/jbrs/text/531067-5ad28de9cedd.txt	data/working/ocr/jbrs/metadata/531067-5ad28de9cedd.json	16	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
531084-ac0c3bc6097d	jbrs-ocr-2094	531084.pdf	1970	Burmese/Burma JBRS/1970/531084.pdf	data/working/ocr/jbrs/text/531084-ac0c3bc6097d.txt	data/working/ocr/jbrs/metadata/531084-ac0c3bc6097d.json	49	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
532001-54ea9d686222	jbrs-ocr-2095	532001.pdf	1970	Burmese/Burma JBRS/JBRS Originals/532001.pdf	data/working/ocr/jbrs/text/532001-54ea9d686222.txt	data/working/ocr/jbrs/metadata/532001-54ea9d686222.json	18	completed	Burmese	false	false	true	false	false	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
532015-bf55dc76c0f6	jbrs-ocr-2096	532015.pdf	1970	Burmese/Burma JBRS/1970/532015.pdf	data/working/ocr/jbrs/text/532015-bf55dc76c0f6.txt	data/working/ocr/jbrs/metadata/532015-bf55dc76c0f6.json	40	completed	Burmese	true	true	false	true	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
532065-ae5d457db89a	jbrs-ocr-2098	532065.pdf	1970	Burmese/Burma JBRS/JBRS Originals/532065.pdf	data/working/ocr/jbrs/text/532065-ae5d457db89a.txt	data/working/ocr/jbrs/metadata/532065-ae5d457db89a.json	27	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1970-burmeseembassy1872-ba-pdf	jbrs-ocr-1568	BurmeseEmbassy1872_Ba.pdf	1970	1970/BurmeseEmbassy1872_Ba.pdf	data/working/ocr/jbrs/text/1970-burmeseembassy1872-ba-pdf.txt	data/working/ocr/jbrs/metadata/1970-burmeseembassy1872-ba-pdf.json	27	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1970-burmesehistoryarticles-thantun1970-pdf	jbrs-ocr-1569	BurmeseHistoryArticles-ThanTun1970.pdf	1970	1970/BurmeseHistoryArticles-ThanTun1970.pdf	data/working/ocr/jbrs/text/1970-burmesehistoryarticles-thantun1970-pdf.txt	data/working/ocr/jbrs/metadata/1970-burmesehistoryarticles-thantun1970-pdf.json	14	completed	Burmese	true	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1970-excavationhalin-myintaung1970-pdf	jbrs-ocr-1570	ExcavationHalin-MyintAung1970.pdf	1970	1970/ExcavationHalin-MyintAung1970.pdf	data/working/ocr/jbrs/text/1970-excavationhalin-myintaung1970-pdf.txt	data/working/ocr/jbrs/metadata/1970-excavationhalin-myintaung1970-pdf.json	20	completed	mixed_or_uncertain	false	true	true	false	true	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
excavationhalin_myintaung1970-f15be817b96f	jbrs-ocr-2148	ExcavationHalin-MyintAung1970.pdf	1970	Burmese/Burma JBRS/1970/ExcavationHalin-MyintAung1970.pdf	data/working/ocr/jbrs/text/excavationhalin_myintaung1970-f15be817b96f.txt	data/working/ocr/jbrs/metadata/excavationhalin_myintaung1970-f15be817b96f.json	20	completed	Burmese	false	true	true	false	true	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
541001-5d390a5034ab	jbrs-ocr-2099	541001.pdf	1971	Burmese/Burma JBRS/JBRS Originals/541001.pdf	data/working/ocr/jbrs/text/541001-5d390a5034ab.txt	data/working/ocr/jbrs/metadata/541001-5d390a5034ab.json	31	completed	Burmese	true	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
541031-f0ff252c754e	jbrs-ocr-2100	541031.pdf	1971	Burmese/Burma JBRS/JBRS Originals/541031.pdf	data/working/ocr/jbrs/text/541031-f0ff252c754e.txt	data/working/ocr/jbrs/metadata/541031-f0ff252c754e.json	29	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
541059-193dbfebe909	jbrs-ocr-2101	541059.pdf	1971	Burmese/Burma JBRS/1971/541059.pdf	data/working/ocr/jbrs/text/541059-193dbfebe909.txt	data/working/ocr/jbrs/metadata/541059-193dbfebe909.json	56	completed	Burmese	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
541115-aea7863f5b7e	jbrs-ocr-2103	541115.pdf	1971	Burmese/Burma JBRS/JBRS Originals/541115.pdf	data/working/ocr/jbrs/text/541115-aea7863f5b7e.txt	data/working/ocr/jbrs/metadata/541115-aea7863f5b7e.json	8	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
551001-288f1cafacb0	jbrs-ocr-2104	551001.pdf	1972	Burmese/Burma JBRS/JBRS Originals/551001.pdf	data/working/ocr/jbrs/text/551001-288f1cafacb0.txt	data/working/ocr/jbrs/metadata/551001-288f1cafacb0.json	8	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
